"","track_id","artist_name","title","loudness","tempo","time_signature","key","mode","duration","song_hotttnesss","year","popular"
"3742","TRAGSWL12903CF67CB","Lisa Lynne","Still I Will",-9.559,106.009,4,9,0,261.95546,0.727891634,2001,1
"22910","TRBCENO128F146C85B","Panic! At The Disco","I Constantly Thank God For Esteban (Album Version)",-5.72,167.011,4,7,0,210.25914,0.727889463,2005,1
"3142","TRAFQJT12903CF4891","Ol' Dirty Bastard","Hippa To Da Hoppa [Explicit Version]",-14.808,96.22,4,5,1,181.62893,0.727506434,1995,1
"1834","TRADAZP12903D0A480","Cancer Bats","Sabotage",-4.834,86.01,4,6,0,180.71465,0.726267401,2010,1
"14907","TRAZXBO128F429DA70","Blackbyrds","Do It_ Fluid",-7.863,194.922,7,5,0,325.92934,0.725725053,0,1
"22877","TRBCBLN128F932BC9D","Skeletonwitch","Within My Blood",-5.131,206.936,4,4,0,252.08118,0.725318691,2004,1
"88","TRAAGPJ128F428CD1B","Queens Of The Stone Age","I Never Came",-8.165,115.606,4,2,1,288.41751,0.725121284,2005,1
"6670","TRALQZK128F429802D","Kings Of Leon","Day Old Blues",-10.831,85.855,4,4,1,212.97587,0.724788814,2004,1
"9473","TRAQGNV128C7196894","Blink-182","All Of This",-5.342,117.574,4,9,1,280.00608,0.724133953,2003,1
"11915","TRAURRP128F4261B94","Dixie Chicks","Give It Up Or Let Me Go",-6.98,103.863,4,2,1,296.30649,0.723904335,1998,1
"8997","TRAPSBI128F149D9EC","The Irish Rovers","Up Among The Heather",-12.948,189.817,1,4,0,132.25751,0.723839028,0,1
"5438","TRAJFQF128F92E354E","Tyrone Wells","Baby Don't You Change",-7.825,151.699,4,1,0,252.65587,0.722844728,2005,1
"295","TRAAXMX128F9307699","Till West & DJ Delicious","Same Man",-7.535,125.558,4,1,1,153.28608,0.721572661,2006,1
"7272","TRAMTKT128F4222C3A","unloco","Reckoning (Album Version)",-5.673,155.793,4,6,1,205.73995,0.721572661,2001,1
"10816","TRASXYB128F428DFF3","Blackalicious","World Of Vibrations (Album Version)",-7.625,116.682,5,8,1,302.94159,0.721502075,2005,1
"4856","TRAIIEV128F934712A","Radio Moscow","Broke Down",-6.83,163.087,4,0,1,255.89506,0.721199658,2009,1
"11937","TRAUTPD128F92F1376","Simply Red","Thrill Me",-6.289,93.975,4,2,0,303.96036,0.721142987,1991,1
"13617","TRAXLYT128F9348137","KMD","Get-U-Now",-9.647,103.967,4,4,0,147.22567,0.721142987,2001,1
"3678","TRAGNBQ128F149CB93","Fall Out Boy","The Carpal Tunnel Of Love",-3.237,140.878,4,2,0,203.91138,0.720431538,2007,1
"3238","TRAFZKY128EF36588B","Diamond D","Intro",-13.149,146.852,3,1,1,52.79302,0.720274943,1997,1
"1875","TRADESF128F4214D8E","Guns N' Roses","Mama Kin",-8.591,156.65,1,8,1,237.13914,0.719747141,1986,1
"1937","TRADKAX128E0786B92","Death From Above 1979","Romantic Rights",-7.163,150.155,4,7,1,195.29098,0.718485475,2004,1
"1900","TRADGXI128F92EF28F","Set Your Goals","the fallen...",-2.192,194.532,3,3,1,204.40771,0.71839133,2009,1
"2975","TRAFAJC128E078888B","Queens Of The Stone Age","This Lullaby",-19.368,159.212,3,4,0,82.85995,0.71817979,2005,1
"11233","TRATIAH128F426B422","Nightwish","The Poet And The Pendulum",-6.003,96.711,4,7,0,834.66404,0.717851349,2007,1
"9027","TRAPUDN128F423B45C","Slipknot","Gently (Album Version)",-4.557,134.282,4,2,1,294.00771,0.717458089,0,1
"3587","TRAGFPP128E078F34C","The Cardigans","Paralyzed",-6.966,145.271,4,3,1,296.85506,0.717391634,1998,1
"752","TRABKJU128F422A7FE","Scar Symmetry","The Illusionist",-3.536,150.086,4,6,0,271.5424,0.716321271,2006,1
"2566","TRAEOBA12903CAFAB0","Placebo","Hardly Wait",-4.422,121.354,3,10,1,180.13995,0.716114471,2009,1
"10578","TRASBZK128F42692CA","Amorphis","Crimson Wave",-5.067,108.039,4,2,1,285.46567,0.715894796,2001,1
"3101","TRAFMME128F932B4D5","Aiden","Killing Machine",-4.459,207.974,4,2,0,140.40771,0.715511707,2009,1
"22995","TRBCMJT128F14B12CC","Deftones","Korea (LP Version)",-3.145,178.339,5,7,1,203.59791,0.715502169,2000,1
"6141","TRAKUJS128F14668E5","Butthole Surfers","Ulcer Breakout",-3.865,122.125,4,2,1,154.85342,0.715280106,1996,1
"897","TRABXPR128F92F27FE","Cauterize","Shooting Stars",-4.714,97.148,4,1,1,240.43057,0.714329037,2003,1
"202","TRAAPPQ128F14961F5","The B-52's","Wig",-9.628,124.086,4,0,1,261.74649,0.714046553,1986,1
"7223","TRAMOPU128E07888FD","The Smashing Pumpkins","Rocket",-11.253,115.938,3,0,1,246.93506,0.713749944,1993,1
"7852","TRANTAD128F92FD042","John Mayer","Who Did You Think I Was",-6.578,193.14,4,7,1,263.36608,0.713492371,0,1
"11245","TRATIRE128F42A667F","Aiden","She Will Love You (Album Version)",-5.249,143.021,4,5,1,258.82077,0.713217692,2007,1
"13574","TRAXIRB128F1453629","Jonn Serrie","Gentle; the Night (from And the Stars Go With You)",-23.129,112.176,4,0,0,435.69587,0.712791487,0,1
"10123","TRARMRJ128F92EBD5C","Life Long Tragedy","Collecting Dust",-6.024,86.435,3,7,1,204.9824,0.71238405,2008,1
"14059","TRAYBNV128F92E272B","Jeff Beck","Angel [Footsteps] (Album Version)",-10.529,152.874,4,1,1,341.34159,0.712079066,0,1
"11178","TRATCLI128F422BCF8","RyanDan","Wind Beneath My Wings",-9.81,142.196,4,8,1,255.76444,0.710631125,2007,1
"13150","TRAWYNV128F92F5E7E","Guns N' Roses","Catcher In The Rye",-7.483,85.239,4,9,1,352.96608,0.710365671,2008,1
"5409","TRAJCZE128E0785987","Static-X","Love Dump (Demo Version)",-5.051,129.97,1,1,1,268.06812,0.71014366,0,1
"5442","TRAJFYK128F42579B0","Scar Symmetry","The Three-Dimensional Shadow",-3.492,110.107,4,1,1,237.84444,0.71010151,2008,1
"4788","TRAICJQ12903CF2681","Dark Fortress","Ghastly Indoctrination",-7.57,115.37,4,1,1,459.33669,0.709909937,2006,1
"4847","TRAIHPX128F428081B","Incubus","Just A Phase",-8.744,107.922,4,9,1,353.77587,0.70969929,2001,1
"6653","TRALPGW12903CAFFB5","Evergreen Terrace","Please Hammer Don't Hurt 'Em",-5.983,166.03,4,7,1,143.882,0.709237886,2002,1
"1434","TRACTIE128F92E473B","Alice In Chains","Brother",-6.478,92.012,1,1,1,267.36281,0.708746211,1992,1
"1409","TRACQIR128F42BAA06","Trick Trick / Eminem","Welcome 2 Detroit",-4.853,91.101,4,1,0,285.49179,0.708607217,2005,1
"7259","TRAMSAY128F92ED0DD","It Dies Today","Sixth of June",-3.337,160.126,4,6,0,184.24118,0.708486719,2007,1
"14893","TRAZVZJ128F92EF28A","Set Your Goals","summer jam",-3.242,99.024,4,8,1,185.86077,0.708407537,2009,1
"14173","TRAYLRS128F427FE81","Scar Symmetry","Abstracted",-3.869,97.687,4,3,0,204.95628,0.70793754,2006,1
"3240","TRAFZRL128F428E465","The White Stripes","Im Slowly Turning Into You",-6.209,131.279,4,7,1,274.59873,0.707668305,2007,1
"11335","TRATQDK128F1489B3E","Pennywise","Lies",-5.808,119.981,4,10,0,242.33751,0.707655106,2005,1
"7681","TRANGCR128F148CF28","Sister Hazel","Think About Me",-5.15,138.581,1,7,1,188.62975,0.707172424,1997,1
"12875","TRAWCIC128F92FE36A","Despina Vandi","Gia",-5.529,130.022,4,10,0,253.07383,0.706714939,0,1
"1922","TRADJAO128F146D76E","Red Hot Chili Peppers","Naked In The Rain (Album Version)",-10.557,116.282,4,2,1,265.63873,0.706430072,1991,1
"8930","TRAPMRV128F92F5F4C","Dixie Chicks","Hole In My Head",-7.279,153.447,1,2,1,201.16853,0.706317473,1999,1
"10228","TRARVZG128F1497359","Tech N9ne","Caribou Lou",-6.696,177.942,4,1,1,274.85995,0.706000517,2006,1
"11775","TRAUEWN128F932C32C","Casiotone For The Painfully Alone","White Jetta",-9.31,180.094,4,1,1,197.25016,0.705629189,2009,1
"11839","TRAUKRO128F92FCFC9","Falling Into Place","Cell (Album)",-9.785,138.045,4,6,1,293.72036,0.705629189,0,1
"22937","TRBCGXN128F148C0CD","Paul Stanley","Move On",-7.196,140.172,4,5,1,191.55546,0.705023456,1978,1
"1235","TRACBWP128C7196948","3 Doors Down","It's Not Me",-5.981,86.82,4,4,0,230.42567,0.704963317,2003,1
"6693","TRALSXX128F92F94B0","Sex Pistols","Seventeen",-6.458,129.722,1,8,1,129.93261,0.704852713,1977,1
"9990","TRARACF128F424FACF","Agnostic Front","Come Alive",-5.218,185.453,7,2,1,122.17424,0.704649756,2007,1
"12977","TRAWJPF128F42626DB","Suicidal Tendencies","Monopoly On Sorrow",-6.61,130.345,4,11,1,312.55465,0.70450408,1992,1
"4776","TRAIBXJ128F4260700","A Tribe Called Quest","Scenario",-10.086,102.829,4,2,1,251.14077,0.704098839,1991,1
"7928","TRANZHO128F4289A58","9th Wonder","Saved",-6.012,171.968,7,6,0,184.92036,0.703966085,0,1
"7082","TRAMDQE128F1458F98","Public Image Ltd","The Suit",-23.949,124.494,4,8,0,209.3971,0.70340222,1979,1
"10561","TRASAQI128F426EEA3","Bob Dylan","Simple Twist Of Fate",-13.776,136.842,1,4,1,257.61914,0.702551585,1975,1
"1463","TRACVSS128E07846A7","Snow Patrol","Half The Fun",-4.022,142.01,4,11,1,174.602,0.702289777,2004,1
"12846","TRAWAHY128F14AA11E","Leon Russell","Out In The Woods",-14.274,158.754,4,9,1,218.51383,0.702259767,1976,1
"8377","TRAOLZJ12903CB4FC7","Oasis","Columbia",-3.811,100.382,4,7,1,376.99873,0.702112063,0,1
"13068","TRAWRKQ128F429866C","Kaizers Orchestra","Ompa Til Du DÃ¶r",-3.696,108.377,4,6,0,317.49179,0.702102057,0,1
"12543","TRAVXEP128F14539AE","Fort Minor","Introduction (Album Version)",-14.866,122.843,5,5,1,43.38893,0.702023635,2005,1
"12893","TRAWDOU128F146D770","Red Hot Chili Peppers","The Greeting Song (Album Version)",-9.959,134.221,4,9,1,193.43628,0.7015192,1991,1
"22972","TRBCJSZ128E07969B5","Coldplay","The World Turned Upside Down",-6.294,136.82,4,9,1,269.34812,0.701266353,2005,1
"827","TRABQZK128F92F54F4","Shakira","Pienso En Ti",-19.976,115.066,1,4,1,148.1922,0.701124286,1995,1
"3542","TRAGBPI128E0792998","Guns N' Roses","Locomotive (Complicity)",-7.219,118.101,4,1,1,524.87791,0.701040475,1991,1
"6732","TRALXNJ128F42952D5","Jason Mraz","No Stopping Us [Eagles Ballroom Live Version]",-4.196,119.234,4,1,1,369.94567,0.700152095,0,1
"7239","TRAMPXI128F931154A","Tim Hughes","Dance",-7.205,145.962,4,0,1,268.2771,0.699867743,2007,1
"7309","TRAMXGR128E07822CC","Radiohead","Bullet Proof ... I Wish I Was (Acoustic)",-18.146,153.08,4,7,1,214.7522,0.699770063,1995,1
"7060","TRAMBYY12903CD7379","Big Star","Till The End Of The Day (Alternate Mix)",-6.097,144.717,4,2,0,133.45914,0.699474325,2009,1
"10572","TRASBSO128F1465A78","M83","I'm Happy She Said",-6.1,90.264,4,4,0,1071.882,0.699426728,2001,1
"4294","TRAHPBP128E079367D","Taste","On The Boards",-13.839,161.529,1,9,0,362.03057,0.698708462,1970,1
"13678","TRAXRSK128F42B44D2","Bad Religion","Infected",-8.512,121.524,4,10,1,247.58812,0.698494468,1994,1
"3589","TRAGFSV12903CE532D","Dictators","Weekend",-5.833,130.786,4,0,1,246.36036,0.697651732,0,1
"23088","TRBCVFF128F4222C3C","unloco","Bystander (Album Version)",-7.015,145.717,4,8,1,362.34404,0.697480929,2001,1
"4774","TRAIBMN128E0780C96","Placebo","Evalia",-10.942,78.245,4,6,1,260.75383,0.697348812,2003,1
"1482","TRACXGH128F931686C","Tommy James & The Shondells","Crimson And Clover",-11.359,167.841,4,11,1,324.70159,0.697241445,1969,1
"773","TRABMDN128F4222B61","Fruko Y Sus Tesos","A La Memoria Del Muerto",-6.206,106.769,4,10,0,261.90322,0.697181542,2004,1
"238","TRAASQC128F93480F0","Rise Against","Amber Changing",-3.803,186.254,4,4,1,218.8273,0.696469437,2003,1
"8826","TRAPDQG128F93018C0","Becoming The Archetype","End Of The Age",-4.757,85.061,4,2,0,389.95546,0.696230193,2008,1
"10101","TRARKGW128F92EB8F9","New Order","Guilty Partner",-5.729,146.29,4,11,0,288.02567,0.69621714,1989,1
"6746","TRALZBP128F4263E1A","Ty Herndon","A Man Holdin' On (To A Woman Lettin' Go)",-8.809,128.087,4,2,1,217.15546,0.696183227,1998,1
"7845","TRANSKF128F147FCB4","Phil Collins","Two Hearts",-2.689,155.843,4,7,1,204.19873,0.695318815,1988,1
"13694","TRAXTSU128F4241835","Josh Groban","Mi Morena (Revised Live Version)",-10.439,142.98,4,8,0,286.27546,0.694372457,2004,1
"11227","TRATHPX128F9341B8A","Richard Hell & The Voidoids","Another World (Album Version)",-14.009,123.182,4,7,1,494.10567,0.694308688,1977,1
"5382","TRAJAZP128F4290FF9","Mastodon","Megalodon",-7.628,145.997,1,2,1,262.89587,0.693996934,2004,1
"10588","TRASCWR12903CCC575","Jimi Hendrix","Hear My Train A Comin'",-8.239,146.77,1,8,1,449.74975,0.693961617,1989,1
"11175","TRATCDG128F932B4D2","Aiden","Black Market Hell",-7.192,0,0,2,0,759.09179,0.693947934,2009,1
"12874","TRAWCGS128F934BE2F","Shai Hulud","We Who Finish Last",-4.019,136.331,4,2,0,188.29016,0.693655624,2008,1
"1469","TRACWBO128F92F322F","Stevie Ray Vaughan And Double Trouble","Empty Arms",-10.72,98.623,1,6,1,184.2673,0.693478471,1996,1
"3173","TRAFTDN128F427C29D","Hot Chip","Hold On",-6.36,134.5,4,7,1,381.17832,0.693464248,2008,1
"7741","TRANLHL12903CF88E5","Moonspell","Sacred",-7.145,120.064,4,1,0,313.46893,0.69314974,1997,1
"13556","TRAXHEX128F92D28D4","Pat Metheny","Letter from Home",-27.754,87.559,1,5,0,166.26893,0.693001428,0,1
"23060","TRBCSSE12903CBE261","Alice In Chains","Take Her Out",-4.994,96.941,4,8,1,239.35955,0.692961319,2009,1
"1221","TRACAXP128F14A2127","The Exies","Creeper Kamikaze",-4.998,113.326,4,10,0,201.87383,0.692329927,2003,1
"1354","TRACMHD128F931FB14","Ensiferum","Hero In A Dream",-2.599,200.061,4,9,0,218.61832,0.691042546,1999,1
"13516","TRAXDFV128F93180C0","Caspian","The Dropsonde",-23.246,131.648,1,7,1,125.07383,0.690815803,2007,1
"12487","TRAVSVL128F14B12BE","Deftones","Lotion (LP Version)",-3.59,102.724,4,1,1,237.73995,0.690473539,1997,1
"13157","TRAWZJW128F42297EE","Mr. Sancho","Slow Love",-10.448,100.008,5,10,0,216.81587,0.6903178,0,1
"8802","TRAPBPP128F92F07BF","Hank Locklin","Send Me The Pillow You Dream On",-10.067,122.798,4,0,0,143.35955,0.690290538,1960,1
"3119","TRAFOKY128F92ED751","David Cook","I Did it for You",-3.8,82.282,4,9,1,229.45914,0.689572199,2008,1
"14148","TRAYJOF128F92F9EEA","Kelly Clarkson","Cry",-4.256,142.137,3,10,1,214.5171,0.689313564,2009,1
"6575","TRALIOV128F92C50C4","Shamen","Phorever People",-11.197,125.749,4,1,1,292.28363,0.688895461,1992,1
"232","TRAASFP128F42980BD","Orbital","Illuminate",-6.531,125.975,4,0,1,327.8624,0.688521844,2001,1
"2063","TRADUXF128F1498A0A","Phil Spector","Spanish Harlem",-14.669,101.166,4,0,1,130.61179,0.688504365,0,1
"10212","TRARUOP12903CF2384","Shadows Fall","What Drives The Weak",-4.076,84.992,4,0,0,283.48036,0.687873715,2004,1
"1238","TRACCEJ128F93257ED","Daniel Johnston","Story Of An Artist (Don't Be Scared)",-12.743,106.742,4,0,1,311.53587,0.687470641,0,1
"5047","TRAIYYA128F92E5A59","Tommy Torres","Pegadito",-7.492,165.977,4,9,1,219.21914,0.687470641,0,1
"8963","TRAPPUN128F429400B","Foo Fighters","Overdrive",-2.512,157.739,4,2,1,270.47138,0.68731164,2002,1
"9033","TRAPUVW128F42980AD","Orbital","I Don't Know You People",-8.912,91.364,5,6,1,467.53914,0.687069389,1999,1
"8894","TRAPJFL128F42AA7B4","Foo Fighters","Still",-12.584,110.742,4,5,1,313.10322,0.686941709,2005,1
"64","TRAAEWG128F930B3A4","Kings Of Leon","Wicker Chair",-5.907,116.823,4,0,1,187.92444,0.685940227,2003,1
"14892","TRAZVYP128F1459AD9","Leona Naess","Star Signs",-14.507,129.887,4,4,1,292.88444,0.685849656,2003,1
"22983","TRBCKSF128F932FA70","Fall Out Boy","(Coffee's For Closers)",-3.214,155.038,4,4,1,275.3824,0.685642424,2008,1
"4365","TRAHUGQ128F92FF08F","Boards of Canada","Happy Cycling",-13.207,100.013,4,7,0,472.52853,0.685473638,1996,1
"6001","TRAKGDA128F423CBC8","Tony Matterhorn","Dutty Wine",-5.953,127.493,4,10,0,183.53587,0.68539826,2006,1
"10198","TRARTEH128F4280823","Van Halen","From Afar (Album Version)",-9.057,87.899,1,4,0,324.23138,0.685351118,1998,1
"8507","TRAOYHS128F427EF8B","Daniel Johnston","Desperate Man Blues",-24.308,92.938,1,9,1,219.76771,0.685274902,1983,1
"14086","TRAYEGN128F9361233","Joe Bonamassa","When She Dances",-11.494,69.457,1,0,1,293.69424,0.685120843,2004,1
"671","TRABCUQ128E0783E2B","Gwen Stefani","Harajuku Girls",-4.169,113.995,4,1,1,290.55955,0.684613086,2004,1
"5525","TRAJNYU128E07856A5","Van Halen","Can't Stop Lovin' You (Remastered Album Version)",-3.798,117.954,4,9,1,248.18893,0.684482573,0,1
"8502","TRAOXXM128F932FC70","Alicia Keys","Heartburn",-9.74,105.775,4,1,1,183.43138,0.684472942,2003,1
"12367","TRAVHCL128F93015C4","Alexisonfire","Accept Crime (Album Version)",-3.357,185.063,4,1,0,193.98485,0.684264217,0,1
"19","TRAABVM128F92CA9DC","Tesla","Caught In A Dream",-5.271,150.062,4,7,1,290.29832,0.684136191,2004,1
"9077","TRAPYML128F423DF98","A Skylit Drive","Ability To Create A War",-5.864,139.238,4,0,0,88.86812,0.684088775,2007,1
"9623","TRAQTKV128F427BFA5","Nickelback featuring Kid Rock","Saturday Night's Alright (For Fighting)",-3.709,156.005,4,7,1,223.99955,0.683647342,2003,1
"7754","TRANMKA128F426C3B0","Leona Naess","Heavy Like Sunday",-9.042,147.256,4,8,1,179.74812,0.683613541,2008,1
"7100","TRAMESI128F93509F7","Britt Nicole","Set The World On Fire",-4.58,120.008,4,4,1,220.36853,0.683373248,2007,1
"886","TRABVVN12903CB6445","The Radio Dept.","Closing Scene",-5.648,88.02,1,9,0,256.02567,0.682574648,2007,1
"14166","TRAYLEA128F42B9487","The Game / Nas","Letter To The King",-8.216,104.666,1,4,0,345.59955,0.682449124,0,1
"11149","TRATAIB128F92E81CB","Dishwalla","Moisture",-6.676,183.662,3,11,0,540.42077,0.682353618,1995,1
"5513","TRAJMZL12903CA4807","Luke Bryan","What Country Is",-4.43,147.904,4,7,0,192.44363,0.682344754,2009,1
"4995","TRAIUPS128F92F2825","Ensiferum","Into Battle",-5.827,105.05,1,11,0,352.49587,0.682204662,2004,1
"9488","TRAQHOI128F4233163","Dimmu Borgir","The Chosen Legacy",-3.561,150.064,7,10,1,259.02975,0.681975088,2007,1
"9034","TRAPUWG128EF3425E7","Jason Mraz","Song For A Friend (Live From Montalvo)",-10.798,173.468,7,11,0,740.46649,0.681546638,2007,1
"10178","TRARRQO128F427B5F5","Atreyu","You Eclipsed By Me (Album Version)",-4.707,157.715,4,0,0,218.90567,0.68109203,2004,1
"4276","TRAHNVN128F933EBE8","Otis Spann","Evil Ways",-23.893,115.38,3,5,1,233.63873,0.680655631,1989,1
"7283","TRAMUYQ128F428CA58","Patti Smith","Lo and Beholden",-8.342,97.147,4,2,0,283.19302,0.680554011,2000,1
"1328","TRACKAP128F425B741","Christina Aguilera","Walk Away",-6.774,152.214,3,4,0,347.84608,0.680334935,2002,1
"9575","TRAQPFR12903CC26CF","This Is Hell","REALIZATION: REMORSE",-5.726,83.335,3,6,1,106.39628,0.679853999,2008,1
"3562","TRAGDLM128F4233397","Mago de Oz","Desde mi cielo",-7.736,110.255,5,2,1,380.682,0.679686055,2005,1
"9511","TRAQJGB128F426A9B6","Stevie Ray Vaughan And Double Trouble","The House Is Rockin'",-10.351,170.217,4,4,1,168.30649,0.678728981,1994,1
"11849","TRAULZG128F425E06C","Black Flag","Police Story",-12.206,114.378,1,2,0,92.36853,0.678633789,1981,1
"1269","TRACFAP128E07862C1","DMX","Damien",-7.974,106.769,4,10,1,222.09261,0.678235925,1998,1
"3676","TRAGMXM128F934AA30","Major Lance","Um_ Um_ Um_ Um_ Um_ Um (Curious Mind)",-8.763,117.464,4,9,1,134.03383,0.678221627,0,1
"6760","TRALZXZ128F92E26EF","The Jeff Healey Band","My Little Girl",-7.457,126.16,4,9,0,223.92118,0.678161109,1988,1
"7800","TRANPWV128F9341281","Behemoth","He Who Breeds Pestilence",-2.735,129.829,4,8,1,341.2371,0.676918518,2009,1
"10103","TRARKRC128E0791D82","Extreme","Song For Love",-7.894,146.022,4,8,1,355.5522,0.676769509,0,1
"216","TRAAQLJ128F428E870","Bebo & Cigala","Inolvidable",-14.509,132.967,1,2,0,198.26893,0.676548906,2003,1
"2477","TRAEFOU128F932105B","Tommy Torres","Imparable",-7.123,158.007,4,11,1,222.92853,0.676548906,0,1
"12919","TRAWFQT128F4294716","The Exciters","Reaching For The Best",-8.031,137.237,4,5,1,194.53342,0.676281395,1994,1
"854","TRABTXS128F92E2FDC","Zeromancer","Ammonite",-6.762,90.027,4,2,1,362.31791,0.675696807,2009,1
"2476","TRAEFON128E078C6F8","MC5","Miss X (LP Version)",-8.392,75.706,4,0,1,307.722,0.675696807,1971,1
"10712","TRASPAS128E078DFB3","Bob Marley & The Wailers","Smile Jamaica",-8.252,146.581,1,11,0,307.61751,0.675582692,1992,1
"14137","TRAYIUG12903CC7E3C","Gipsy Kings","Camino",-11.273,91.846,4,2,0,303.09832,0.675546728,1989,1
"7262","TRAMSGC12903CF9375","Little Brother","Second Chances feat. Bilal & Darien Brockington",-7.534,100.415,4,11,0,245.28934,0.67533421,2010,1
"5045","TRAIYWQ128F426BC5C","Angelo Badalamenti","Dinner Party Pool Music",-23.476,90.336,7,1,0,86.56934,0.674833876,2001,1
"3628","TRAGJPA128F92F9665","U2","FEZ-Being Born",-7.896,187.844,4,7,1,316.96934,0.674436804,2009,1
"832","TRABRMJ128E0780E42","Blink-182","A New Hope",-7.315,200.716,1,7,1,225.12281,0.674164746,1997,1
"8819","TRAPCVT128F428A9D0","Bad Religion","The Lie",-3.677,140.202,4,9,0,138.84036,0.674142968,2002,1
"3703","TRAGPEA128F422B47E","Casiotone For The Painfully Alone","Dying Batteries",-20.499,78.16,1,0,1,51.01669,0.673959844,2001,1
"678","TRABDVD128F4292CDF","Lisa Lynne","Lake Of Dreams",-12.811,94.031,5,0,1,298.10893,0.673875572,1998,1
"7860","TRANTJK128F92E5935","Simply Red","Fairground (+ Sample)",-7.209,122.811,4,6,1,333.322,0.673836145,1995,1
"8898","TRAPJPD128F14572B3","Vixen","American Dream",-14.109,124.67,4,11,0,259.60444,0.673122308,1988,1
"4285","TRAHORF12903CDA9FB","Minipop","Fingerprints",-4.993,160.051,4,2,1,163.00363,0.673074435,2007,1
"10758","TRASTIS128F92FA998","Eri EsittÃ_jiÃ_","Dawn",-26.312,91.928,3,0,1,158.58893,0.673074435,0,1
"11402","TRATWYC12903CE60D6","The Dillinger Escape Plan","Parasitic Twins",-6.991,120.085,4,8,0,281.23383,0.672836061,2010,1
"2674","TRAEWVG128F428AC7F","Foo Fighters","X-Static",-7.986,101.544,4,10,0,253.49179,0.672554372,1995,1
"22953","TRBCIDX128F422F215","Taking Back Sunday","I Am Fred Astaire (Album Version)",-4.495,147.745,4,7,1,223.39873,0.672441214,2004,1
"4786","TRAICIL128F42598E2","Teenage Fanclub","The Sun Shines From You",-5.013,127.811,4,8,1,204.77342,0.672072976,2000,1
"2578","TRAEOUE128F93187B9","Sick Puppies","Master Of The Universe",-5.429,209.739,4,2,1,212.92363,0.671756386,2009,1
"67","TRAAFJW128F428A424","NOFX","Stickin In My Eye",-7.787,152.622,4,4,0,144.50893,0.671236027,1992,1
"7200","TRAMNAO128F92FACF2","The Robert Cray Band","Bad Influence",-7.933,127.373,4,1,0,173.322,0.671108561,1983,1
"6626","TRALMTD128E07862AC","Redman","Jam 4 U",-7.184,94.146,4,0,1,185.83465,0.671040568,1992,1
